design_idx,objective,original workload,padded workload,fre,throughput (GFLOP/s),cycles,latency(ms),DSP eff,off-chip bytes,bandwidth (GB/s),CTC,DSPs,BRAMs,PEs,SA_dims,sa_sizes
kernel0_2_1,latency_off_chip,"{'i': 1032, 'j': 1024, 'k': 1024}","{'i': 1032}",300,603.24,1067969,0.00356,73.07%,66355968,18.64,32.36,6880,3732,172,"(172, 8)","{kernel[]->space_time[0];kernel[]->array_part[172, 128, 256];kernel[]->latency[1, 128];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1064, 'j': 1024, 'k': 1024}","{'i': 1064}",300,603.23,1067985,0.00356,94.49%,42763264,12.01,50.22,5320,2853,133,"(133, 8)","{kernel[]->space_time[0];kernel[]->array_part[266, 256, 64];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1064, 'j': 1024, 'k': 1024}","{'i': 1064}",300,603.23,1067985,0.00356,94.49%,42763264,12.01,50.22,5320,2853,133,"(133, 8)","{kernel[]->space_time[0];kernel[]->array_part[266, 256, 64];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1064, 'j': 1024, 'k': 1024}","{'i': 1064}",300,603.23,1067985,0.00356,94.49%,42763264,12.01,50.22,5320,2853,133,"(133, 8)","{kernel[]->space_time[0];kernel[]->array_part[266, 256, 64];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1064, 'j': 1024, 'k': 1024}","{'i': 1064}",300,603.23,1067985,0.00356,94.49%,42763264,12.01,50.22,5320,2853,133,"(133, 8)","{kernel[]->space_time[0];kernel[]->array_part[266, 256, 64];kernel[]->latency[2, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1036, 'j': 1024, 'k': 1024}","{'i': 1036}",300,603.23,1067985,0.00356,84.91%,71228416,20.01,30.15,5920,3138,148,"(148, 8)","{kernel[]->space_time[0];kernel[]->array_part[148, 128, 32];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1036, 'j': 1024, 'k': 1024}","{'i': 1036}",300,603.23,1067985,0.00356,84.91%,71228416,20.01,30.15,5920,3138,148,"(148, 8)","{kernel[]->space_time[0];kernel[]->array_part[148, 128, 32];kernel[]->latency[1, 128];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1112, 'j': 1024, 'k': 1024}","{'i': 1112}",300,603.23,1067993,0.00356,90.41%,43747328,12.29,49.09,5560,2949,139,"(139, 8)","{kernel[]->space_time[0];kernel[]->array_part[278, 256, 32];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1112, 'j': 1024, 'k': 1024}","{'i': 1112}",300,603.23,1067993,0.00356,90.41%,43747328,12.29,49.09,5560,2949,139,"(139, 8)","{kernel[]->space_time[0];kernel[]->array_part[278, 256, 32];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1112, 'j': 1024, 'k': 1024}","{'i': 1112}",300,603.23,1067993,0.00356,90.41%,43747328,12.29,49.09,5560,2949,139,"(139, 8)","{kernel[]->space_time[0];kernel[]->array_part[278, 256, 32];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1112, 'j': 1024, 'k': 1024}","{'i': 1112}",300,603.23,1067993,0.00356,90.41%,43747328,12.29,49.09,5560,2949,139,"(139, 8)","{kernel[]->space_time[0];kernel[]->array_part[278, 256, 32];kernel[]->latency[2, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.21,1068033,0.00356,89.76%,51515392,14.47,41.69,5600,2970,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[140, 512, 16];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.21,1068033,0.00356,89.76%,51515392,14.47,41.69,5600,2970,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[140, 512, 16];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.21,1068033,0.00356,89.76%,51515392,14.47,41.69,5600,2970,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[140, 512, 16];kernel[]->latency[1, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.21,1068033,0.00356,89.76%,51515392,14.47,41.69,5600,2970,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[140, 512, 16];kernel[]->latency[1, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.21,1068033,0.00356,93.78%,50922496,14.30,42.17,5360,2934,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[134, 512, 64];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.21,1068033,0.00356,93.78%,50922496,14.30,42.17,5360,2934,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[134, 512, 64];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.21,1068033,0.00356,93.78%,50922496,14.30,42.17,5360,2934,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[134, 512, 64];kernel[]->latency[1, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.21,1068033,0.00356,93.78%,50922496,14.30,42.17,5360,2934,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[134, 512, 64];kernel[]->latency[1, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.21,1068033,0.00356,89.76%,51513344,14.47,41.69,5600,3000,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[140, 512, 32];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.21,1068033,0.00356,89.76%,51513344,14.47,41.69,5600,3000,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[140, 512, 32];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.21,1068033,0.00356,89.76%,51513344,14.47,41.69,5600,3000,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[140, 512, 32];kernel[]->latency[1, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.21,1068033,0.00356,89.76%,51513344,14.47,41.69,5600,3000,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[140, 512, 32];kernel[]->latency[1, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1056, 'j': 1024, 'k': 1024}","{'i': 1056}",300,603.21,1068033,0.00356,95.20%,50733056,14.25,42.33,5280,2788,132,"(132, 8)","{kernel[]->space_time[0];kernel[]->array_part[132, 512, 8];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1056, 'j': 1024, 'k': 1024}","{'i': 1056}",300,603.21,1068033,0.00356,95.20%,50733056,14.25,42.33,5280,2788,132,"(132, 8)","{kernel[]->space_time[0];kernel[]->array_part[132, 512, 8];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1056, 'j': 1024, 'k': 1024}","{'i': 1056}",300,603.21,1068033,0.00356,95.20%,50733056,14.25,42.33,5280,2788,132,"(132, 8)","{kernel[]->space_time[0];kernel[]->array_part[132, 512, 8];kernel[]->latency[1, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1056, 'j': 1024, 'k': 1024}","{'i': 1056}",300,603.21,1068033,0.00356,95.20%,50733056,14.25,42.33,5280,2788,132,"(132, 8)","{kernel[]->space_time[0];kernel[]->array_part[132, 512, 8];kernel[]->latency[1, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.20,1068045,0.00356,93.78%,42934272,12.06,50.02,5360,2830,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[268, 256, 8];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.20,1068045,0.00356,93.78%,42934272,12.06,50.02,5360,2830,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[268, 256, 8];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.20,1068045,0.00356,93.78%,42934272,12.06,50.02,5360,2830,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[268, 256, 8];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.20,1068045,0.00356,93.78%,42934272,12.06,50.02,5360,2830,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[268, 256, 8];kernel[]->latency[2, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.18,1068081,0.00356,89.76%,43913216,12.33,48.90,5600,2970,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[280, 256, 16];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.18,1068081,0.00356,89.76%,43913216,12.33,48.90,5600,2970,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[280, 256, 16];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.18,1068081,0.00356,89.76%,43913216,12.33,48.90,5600,2970,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[280, 256, 16];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.18,1068081,0.00356,89.76%,43913216,12.33,48.90,5600,2970,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[280, 256, 16];kernel[]->latency[2, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.15,1068129,0.00356,89.75%,43911168,12.33,48.91,5600,2970,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[280, 256, 32];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.15,1068129,0.00356,89.75%,43911168,12.33,48.91,5600,2970,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[280, 256, 32];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.15,1068129,0.00356,89.75%,43911168,12.33,48.91,5600,2970,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[280, 256, 32];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1120, 'j': 1024, 'k': 1024}","{'i': 1120}",300,603.15,1068129,0.00356,89.75%,43911168,12.33,48.91,5600,2970,140,"(140, 8)","{kernel[]->space_time[0];kernel[]->array_part[280, 256, 32];kernel[]->latency[2, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.15,1068129,0.00356,93.77%,42927104,12.06,50.03,5360,2874,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[268, 256, 64];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.15,1068129,0.00356,93.77%,42927104,12.06,50.03,5360,2874,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[268, 256, 64];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.15,1068129,0.00356,93.77%,42927104,12.06,50.03,5360,2874,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[268, 256, 64];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.15,1068129,0.00356,93.77%,42927104,12.06,50.03,5360,2874,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[268, 256, 64];kernel[]->latency[2, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1080, 'j': 1024, 'k': 1024}","{'i': 1080}",300,603.13,1068161,0.00356,93.08%,51020800,14.33,42.09,5400,2955,135,"(135, 8)","{kernel[]->space_time[0];kernel[]->array_part[135, 512, 64];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1080, 'j': 1024, 'k': 1024}","{'i': 1080}",300,603.13,1068161,0.00356,93.08%,51020800,14.33,42.09,5400,2955,135,"(135, 8)","{kernel[]->space_time[0];kernel[]->array_part[135, 512, 64];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1080, 'j': 1024, 'k': 1024}","{'i': 1080}",300,603.13,1068161,0.00356,93.08%,51020800,14.33,42.09,5400,2955,135,"(135, 8)","{kernel[]->space_time[0];kernel[]->array_part[135, 512, 64];kernel[]->latency[1, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1080, 'j': 1024, 'k': 1024}","{'i': 1080}",300,603.13,1068161,0.00356,93.08%,51020800,14.33,42.09,5400,2955,135,"(135, 8)","{kernel[]->space_time[0];kernel[]->array_part[135, 512, 64];kernel[]->latency[1, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.13,1068161,0.00356,89.12%,51611648,14.50,41.61,5640,3021,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[141, 512, 32];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.13,1068161,0.00356,89.12%,51611648,14.50,41.61,5640,3021,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[141, 512, 32];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.13,1068161,0.00356,89.12%,51611648,14.50,41.61,5640,3021,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[141, 512, 32];kernel[]->latency[1, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.13,1068161,0.00356,89.12%,51611648,14.50,41.61,5640,3021,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[141, 512, 32];kernel[]->latency[1, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.13,1068161,0.00356,89.12%,51613696,14.50,41.61,5640,2991,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[141, 512, 16];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.13,1068161,0.00356,89.12%,51613696,14.50,41.61,5640,2991,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[141, 512, 16];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.13,1068161,0.00356,89.12%,51613696,14.50,41.61,5640,2991,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[141, 512, 16];kernel[]->latency[1, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.13,1068161,0.00356,89.12%,51613696,14.50,41.61,5640,2991,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[141, 512, 16];kernel[]->latency[1, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1064, 'j': 1024, 'k': 1024}","{'i': 1064}",300,603.13,1068161,0.00356,94.48%,50831360,14.28,42.25,5320,2809,133,"(133, 8)","{kernel[]->space_time[0];kernel[]->array_part[133, 512, 8];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1064, 'j': 1024, 'k': 1024}","{'i': 1064}",300,603.13,1068161,0.00356,94.48%,50831360,14.28,42.25,5320,2809,133,"(133, 8)","{kernel[]->space_time[0];kernel[]->array_part[133, 512, 8];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1064, 'j': 1024, 'k': 1024}","{'i': 1064}",300,603.13,1068161,0.00356,94.48%,50831360,14.28,42.25,5320,2809,133,"(133, 8)","{kernel[]->space_time[0];kernel[]->array_part[133, 512, 8];kernel[]->latency[1, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1064, 'j': 1024, 'k': 1024}","{'i': 1064}",300,603.13,1068161,0.00356,94.48%,50831360,14.28,42.25,5320,2809,133,"(133, 8)","{kernel[]->space_time[0];kernel[]->array_part[133, 512, 8];kernel[]->latency[1, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1080, 'j': 1024, 'k': 1024}","{'i': 1080}",300,603.13,1068175,0.00356,93.08%,43098112,12.10,49.83,5400,2851,135,"(135, 8)","{kernel[]->space_time[0];kernel[]->array_part[270, 256, 8];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1080, 'j': 1024, 'k': 1024}","{'i': 1080}",300,603.13,1068175,0.00356,93.08%,43098112,12.10,49.83,5400,2851,135,"(135, 8)","{kernel[]->space_time[0];kernel[]->array_part[270, 256, 8];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1080, 'j': 1024, 'k': 1024}","{'i': 1080}",300,603.13,1068175,0.00356,93.08%,43098112,12.10,49.83,5400,2851,135,"(135, 8)","{kernel[]->space_time[0];kernel[]->array_part[270, 256, 8];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1080, 'j': 1024, 'k': 1024}","{'i': 1080}",300,603.13,1068175,0.00356,93.08%,43098112,12.10,49.83,5400,2851,135,"(135, 8)","{kernel[]->space_time[0];kernel[]->array_part[270, 256, 8];kernel[]->latency[2, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.11,1068213,0.00356,89.11%,44077056,12.38,48.72,5640,2991,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[282, 256, 16];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.11,1068213,0.00356,89.11%,44077056,12.38,48.72,5640,2991,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[282, 256, 16];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.11,1068213,0.00356,89.11%,44077056,12.38,48.72,5640,2991,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[282, 256, 16];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.11,1068213,0.00356,89.11%,44077056,12.38,48.72,5640,2991,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[282, 256, 16];kernel[]->latency[2, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.08,1068265,0.00356,89.11%,44075008,12.38,48.72,5640,2991,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[282, 256, 32];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.08,1068265,0.00356,89.11%,44075008,12.38,48.72,5640,2991,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[282, 256, 32];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.08,1068265,0.00356,89.11%,44075008,12.38,48.72,5640,2991,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[282, 256, 32];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1128, 'j': 1024, 'k': 1024}","{'i': 1128}",300,603.08,1068265,0.00356,89.11%,44075008,12.38,48.72,5640,2991,141,"(141, 8)","{kernel[]->space_time[0];kernel[]->array_part[282, 256, 32];kernel[]->latency[2, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1080, 'j': 1024, 'k': 1024}","{'i': 1080}",300,603.07,1068273,0.00356,93.07%,43090944,12.10,49.84,5400,2895,135,"(135, 8)","{kernel[]->space_time[0];kernel[]->array_part[270, 256, 64];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1080, 'j': 1024, 'k': 1024}","{'i': 1080}",300,603.07,1068273,0.00356,93.07%,43090944,12.10,49.84,5400,2895,135,"(135, 8)","{kernel[]->space_time[0];kernel[]->array_part[270, 256, 64];kernel[]->latency[2, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1080, 'j': 1024, 'k': 1024}","{'i': 1080}",300,603.07,1068273,0.00356,93.07%,43090944,12.10,49.84,5400,2895,135,"(135, 8)","{kernel[]->space_time[0];kernel[]->array_part[270, 256, 64];kernel[]->latency[2, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1080, 'j': 1024, 'k': 1024}","{'i': 1080}",300,603.07,1068273,0.00356,93.07%,43090944,12.10,49.84,5400,2895,135,"(135, 8)","{kernel[]->space_time[0];kernel[]->array_part[270, 256, 64];kernel[]->latency[2, 256];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.06,1068289,0.00356,93.76%,50929664,14.30,42.17,5360,2830,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[134, 512, 8];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.06,1068289,0.00356,93.76%,50929664,14.30,42.17,5360,2830,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[134, 512, 8];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.06,1068289,0.00356,93.76%,50929664,14.30,42.17,5360,2830,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[134, 512, 8];kernel[]->latency[1, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1072, 'j': 1024, 'k': 1024}","{'i': 1072}",300,603.06,1068289,0.00356,93.76%,50929664,14.30,42.17,5360,2830,134,"(134, 8)","{kernel[]->space_time[0];kernel[]->array_part[134, 512, 8];kernel[]->latency[1, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1136, 'j': 1024, 'k': 1024}","{'i': 1136}",300,603.06,1068289,0.00356,88.48%,51712000,14.52,41.53,5680,3012,142,"(142, 8)","{kernel[]->space_time[0];kernel[]->array_part[142, 512, 16];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1136, 'j': 1024, 'k': 1024}","{'i': 1136}",300,603.06,1068289,0.00356,88.48%,51712000,14.52,41.53,5680,3012,142,"(142, 8)","{kernel[]->space_time[0];kernel[]->array_part[142, 512, 16];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1136, 'j': 1024, 'k': 1024}","{'i': 1136}",300,603.06,1068289,0.00356,88.48%,51712000,14.52,41.53,5680,3012,142,"(142, 8)","{kernel[]->space_time[0];kernel[]->array_part[142, 512, 16];kernel[]->latency[1, 256];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1136, 'j': 1024, 'k': 1024}","{'i': 1136}",300,603.06,1068289,0.00356,88.48%,51712000,14.52,41.53,5680,3012,142,"(142, 8)","{kernel[]->space_time[0];kernel[]->array_part[142, 512, 16];kernel[]->latency[1, 512];kernel[]->simd[1, 8]}"
kernel0_2_1,latency_off_chip,"{'i': 1088, 'j': 1024, 'k': 1024}","{'i': 1088}",300,603.06,1068289,0.00356,92.38%,51119104,14.36,42.01,5440,2976,136,"(136, 8)","{kernel[]->space_time[0];kernel[]->array_part[136, 512, 64];kernel[]->latency[1, 64];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1088, 'j': 1024, 'k': 1024}","{'i': 1088}",300,603.06,1068289,0.00356,92.38%,51119104,14.36,42.01,5440,2976,136,"(136, 8)","{kernel[]->space_time[0];kernel[]->array_part[136, 512, 64];kernel[]->latency[1, 128];kernel[]->simd[8]}"
kernel0_2_1,latency_off_chip,"{'i': 1088, 'j': 1024, 'k': 1024}","{'i': 1088}",300,603.06,1068289,0.00356,92.38%,51119104,14.36,42.01,5440,2976,136,"(136, 8)","{kernel[]->space_time[0];kernel[]->array_part[136, 512, 64];kernel[]->latency[1, 256];kernel[]->simd[8]}"
