design_idx,objective,original workload,padded workload,fre,throughput (GFLOP/s),cycles,latency(ms),DSP eff,off-chip bytes,bandwidth (GB/s),CTC,DSPs,BRAMs,PEs,SA_dims,sa_sizes
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,975.42,660481,0.00220,97.70%,80281600,36.47,26.75,8320,1910,208,"(16, 13, 8)","{kernel[]->space_time[3];kernel[]->array_part[128, 104, 64];kernel[]->latency[8, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,975.42,660481,0.00220,97.70%,80281600,36.47,26.75,8320,2060,208,"(8, 26, 8)","{kernel[]->space_time[3];kernel[]->array_part[128, 104, 64];kernel[]->latency[16, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,975.42,660481,0.00220,97.70%,80281600,36.47,26.75,8320,2720,208,"(52, 4, 8)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 64];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,975.42,660481,0.00220,97.70%,80281600,36.47,26.75,8320,3340,416,"(26, 16, 4)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 64];kernel[]->latency[4, 8];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,975.42,660481,0.00220,97.70%,80281600,36.47,26.75,8320,2060,208,"(26, 8, 8)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 64];kernel[]->latency[4, 16];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,975.42,660481,0.00220,97.70%,80281600,36.47,26.75,8320,3430,416,"(13, 32, 4)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 64];kernel[]->latency[8, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,975.42,660481,0.00220,97.70%,80281600,36.47,26.75,8320,1910,208,"(13, 16, 8)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 64];kernel[]->latency[8, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1060, 'j': 1024, 'k': 1024}","{'i': 1060, 'j': 1024}",300,975.32,660545,0.00220,95.85%,81018880,36.80,26.51,8480,2770,212,"(53, 4, 8)","{kernel[]->space_time[3];kernel[]->array_part[106, 128, 64];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,975.19,660632,0.00220,94.50%,46900032,21.30,45.79,8600,2665,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[258, 175, 256];kernel[]->latency[6, 35];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,975.19,660632,0.00220,94.50%,46900032,21.30,45.79,8600,2665,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[175, 258, 256];kernel[]->latency[35, 6];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1029, 'j': 1040, 'k': 1024}","{'i': 1029, 'j': 1040}",300,974.95,660798,0.00220,96.72%,67817792,30.79,31.67,8400,1980,210,"(21, 10, 8)","{kernel[]->space_time[3];kernel[]->array_part[147, 130, 16];kernel[]->latency[7, 13];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1029, 'k': 1024}","{'i': 1040, 'j': 1029}",300,974.95,660798,0.00220,96.72%,67817792,30.79,31.67,8400,1980,210,"(10, 21, 8)","{kernel[]->space_time[3];kernel[]->array_part[130, 147, 16];kernel[]->latency[13, 7];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,974.81,660890,0.00220,94.46%,42672960,19.37,50.32,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[258, 210, 128];kernel[]->latency[6, 21];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,974.81,660890,0.00220,94.46%,42672960,19.37,50.32,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[258, 210, 128];kernel[]->latency[6, 42];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,974.81,660890,0.00220,94.46%,42672960,19.37,50.32,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[210, 258, 128];kernel[]->latency[21, 6];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,974.81,660890,0.00220,94.46%,42672960,19.37,50.32,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[210, 258, 128];kernel[]->latency[42, 6];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,974.75,660931,0.00220,94.45%,51274560,23.27,41.88,8600,2815,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[210, 172, 512];kernel[]->latency[42, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,974.75,660931,0.00220,94.45%,51274560,23.27,41.88,8600,2815,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 210, 512];kernel[]->latency[4, 42];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,974.74,660941,0.00220,94.45%,46826304,21.25,45.86,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[150, 344, 128];kernel[]->latency[15, 8];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,974.74,660941,0.00220,94.45%,46826304,21.25,45.86,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[150, 344, 128];kernel[]->latency[30, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,974.74,660941,0.00220,94.45%,46826304,21.25,45.86,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[344, 150, 128];kernel[]->latency[8, 15];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,974.74,660941,0.00220,94.45%,46826304,21.25,45.86,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[344, 150, 128];kernel[]->latency[8, 30];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1035, 'k': 1024}","{'i': 1032, 'j': 1035}",300,974.63,661014,0.00220,94.44%,33911136,15.39,63.33,8600,2665,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[258, 345, 128];kernel[]->latency[6, 69];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1035, 'j': 1032, 'k': 1024}","{'i': 1035, 'j': 1032}",300,974.63,661014,0.00220,94.44%,33911136,15.39,63.33,8600,2665,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[345, 258, 128];kernel[]->latency[69, 6];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,974.57,661057,0.00220,97.61%,80281600,36.43,26.75,8320,3430,416,"(32, 13, 4)","{kernel[]->space_time[3];kernel[]->array_part[128, 104, 256];kernel[]->latency[4, 8];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,974.57,661057,0.00220,97.61%,80281600,36.43,26.75,8320,3340,416,"(16, 26, 4)","{kernel[]->space_time[3];kernel[]->array_part[128, 104, 256];kernel[]->latency[8, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,974.57,661057,0.00220,97.61%,80281600,36.43,26.75,8320,1910,208,"(16, 13, 8)","{kernel[]->space_time[3];kernel[]->array_part[128, 104, 256];kernel[]->latency[8, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,974.57,661057,0.00220,97.61%,80281600,36.43,26.75,8320,2060,208,"(8, 26, 8)","{kernel[]->space_time[3];kernel[]->array_part[128, 104, 256];kernel[]->latency[16, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.57,661057,0.00220,97.61%,80281600,36.43,26.75,8320,2720,208,"(52, 4, 8)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 256];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.57,661057,0.00220,97.61%,80281600,36.43,26.75,8320,3340,416,"(26, 16, 4)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 256];kernel[]->latency[4, 8];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.57,661057,0.00220,97.61%,80281600,36.43,26.75,8320,2060,208,"(26, 8, 8)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 256];kernel[]->latency[4, 16];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.57,661057,0.00220,97.61%,80281600,36.43,26.75,8320,3430,416,"(13, 32, 4)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 256];kernel[]->latency[8, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.57,661057,0.00220,97.61%,80281600,36.43,26.75,8320,1910,208,"(13, 16, 8)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 256];kernel[]->latency[8, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,974.56,661065,0.00220,97.61%,71892992,32.63,29.87,8320,3430,416,"(32, 13, 4)","{kernel[]->space_time[3];kernel[]->array_part[128, 130, 64];kernel[]->latency[4, 10];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,974.56,661065,0.00220,97.61%,71892992,32.63,29.87,8320,3340,416,"(16, 26, 4)","{kernel[]->space_time[3];kernel[]->array_part[128, 130, 64];kernel[]->latency[8, 5];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,974.56,661065,0.00220,97.61%,71892992,32.63,29.87,8320,1910,208,"(16, 13, 8)","{kernel[]->space_time[3];kernel[]->array_part[128, 130, 64];kernel[]->latency[8, 10];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,974.56,661065,0.00220,97.61%,71892992,32.63,29.87,8320,2060,208,"(8, 26, 8)","{kernel[]->space_time[3];kernel[]->array_part[128, 130, 64];kernel[]->latency[16, 5];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.56,661065,0.00220,97.61%,71892992,32.63,29.87,8320,3340,416,"(26, 16, 4)","{kernel[]->space_time[3];kernel[]->array_part[130, 128, 64];kernel[]->latency[5, 8];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.56,661065,0.00220,97.61%,71892992,32.63,29.87,8320,2060,208,"(26, 8, 8)","{kernel[]->space_time[3];kernel[]->array_part[130, 128, 64];kernel[]->latency[5, 16];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.56,661065,0.00220,97.61%,71892992,32.63,29.87,8320,3430,416,"(13, 32, 4)","{kernel[]->space_time[3];kernel[]->array_part[130, 128, 64];kernel[]->latency[10, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.56,661065,0.00220,97.61%,71892992,32.63,29.87,8320,1910,208,"(13, 16, 8)","{kernel[]->space_time[3];kernel[]->array_part[130, 128, 64];kernel[]->latency[10, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,974.54,661073,0.00220,97.61%,71892992,32.63,29.87,8320,3430,416,"(32, 13, 4)","{kernel[]->space_time[3];kernel[]->array_part[128, 130, 128];kernel[]->latency[4, 10];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,974.54,661073,0.00220,97.61%,71892992,32.63,29.87,8320,3340,416,"(16, 26, 4)","{kernel[]->space_time[3];kernel[]->array_part[128, 130, 128];kernel[]->latency[8, 5];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,974.54,661073,0.00220,97.61%,71892992,32.63,29.87,8320,1910,208,"(16, 13, 8)","{kernel[]->space_time[3];kernel[]->array_part[128, 130, 128];kernel[]->latency[8, 10];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,974.54,661073,0.00220,97.61%,71892992,32.63,29.87,8320,2060,208,"(8, 26, 8)","{kernel[]->space_time[3];kernel[]->array_part[128, 130, 128];kernel[]->latency[16, 5];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.54,661073,0.00220,97.61%,71892992,32.63,29.87,8320,3340,416,"(26, 16, 4)","{kernel[]->space_time[3];kernel[]->array_part[130, 128, 128];kernel[]->latency[5, 8];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.54,661073,0.00220,97.61%,71892992,32.63,29.87,8320,2060,208,"(26, 8, 8)","{kernel[]->space_time[3];kernel[]->array_part[130, 128, 128];kernel[]->latency[5, 16];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.54,661073,0.00220,97.61%,71892992,32.63,29.87,8320,3430,416,"(13, 32, 4)","{kernel[]->space_time[3];kernel[]->array_part[130, 128, 128];kernel[]->latency[10, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,974.54,661073,0.00220,97.61%,71892992,32.63,29.87,8320,1910,208,"(13, 16, 8)","{kernel[]->space_time[3];kernel[]->array_part[130, 128, 128];kernel[]->latency[10, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1060, 'j': 1024, 'k': 1024}","{'i': 1060, 'j': 1024}",300,974.47,661121,0.00220,95.76%,81018880,36.76,26.51,8480,2770,212,"(53, 4, 8)","{kernel[]->space_time[3];kernel[]->array_part[106, 128, 256];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1056, 'j': 1040, 'k': 1024}","{'i': 1056, 'j': 1040}",300,974.35,661203,0.00220,94.63%,73074688,33.16,29.39,8580,3525,429,"(33, 13, 4)","{kernel[]->space_time[3];kernel[]->array_part[132, 130, 64];kernel[]->latency[4, 10];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1056, 'k': 1024}","{'i': 1040, 'j': 1056}",300,974.35,661203,0.00220,94.63%,73074688,33.16,29.39,8580,3525,429,"(13, 33, 4)","{kernel[]->space_time[3];kernel[]->array_part[130, 132, 64];kernel[]->latency[10, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1032, 'k': 1024}","{'i': 1040, 'j': 1032}",300,974.34,661213,0.00220,94.41%,50889216,23.09,42.20,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[130, 344, 512];kernel[]->latency[13, 8];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1032, 'k': 1024}","{'i': 1040, 'j': 1032}",300,974.34,661213,0.00220,94.41%,50889216,23.09,42.20,8600,2665,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[130, 344, 512];kernel[]->latency[26, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1040, 'k': 1024}","{'i': 1032, 'j': 1040}",300,974.34,661213,0.00220,94.41%,50889216,23.09,42.20,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[344, 130, 512];kernel[]->latency[8, 13];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1040, 'k': 1024}","{'i': 1032, 'j': 1040}",300,974.34,661213,0.00220,94.41%,50889216,23.09,42.20,8600,2665,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[344, 130, 512];kernel[]->latency[8, 26];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1056, 'j': 1040, 'k': 1024}","{'i': 1056, 'j': 1040}",300,974.33,661219,0.00220,94.63%,73074688,33.15,29.39,8580,3525,429,"(33, 13, 4)","{kernel[]->space_time[3];kernel[]->array_part[132, 130, 128];kernel[]->latency[4, 10];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1056, 'k': 1024}","{'i': 1040, 'j': 1056}",300,974.33,661219,0.00220,94.63%,73074688,33.15,29.39,8580,3525,429,"(13, 33, 4)","{kernel[]->space_time[3];kernel[]->array_part[130, 132, 128];kernel[]->latency[10, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1060, 'k': 1024}","{'i': 1032, 'j': 1060}",300,974.11,661365,0.00220,94.39%,56018048,25.41,38.34,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 265, 32];kernel[]->latency[3, 53];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1060, 'k': 1024}","{'i': 1032, 'j': 1060}",300,974.09,661383,0.00220,94.39%,56018048,25.41,38.34,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[129, 265, 64];kernel[]->latency[3, 53];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,974.01,661435,0.00220,94.38%,42599232,19.32,50.41,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[344, 175, 32];kernel[]->latency[8, 35];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,974.01,661435,0.00220,94.38%,42599232,19.32,50.41,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[175, 344, 32];kernel[]->latency[35, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,973.99,661447,0.00220,94.38%,42820416,19.42,50.15,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[350, 172, 32];kernel[]->latency[35, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,973.99,661447,0.00220,94.38%,42820416,19.42,50.15,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[350, 172, 32];kernel[]->latency[70, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,973.99,661447,0.00220,94.38%,42820416,19.42,50.15,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[172, 350, 32];kernel[]->latency[4, 35];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,973.99,661447,0.00220,94.38%,42820416,19.42,50.15,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 350, 32];kernel[]->latency[4, 70];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,973.91,661505,0.00221,97.55%,80281600,36.41,26.75,8320,3430,416,"(32, 13, 4)","{kernel[]->space_time[3];kernel[]->array_part[128, 104, 32];kernel[]->latency[4, 8];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,973.91,661505,0.00221,97.55%,80281600,36.41,26.75,8320,3340,416,"(16, 26, 4)","{kernel[]->space_time[3];kernel[]->array_part[128, 104, 32];kernel[]->latency[8, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,973.91,661505,0.00221,97.55%,80281600,36.41,26.75,8320,1910,208,"(16, 13, 8)","{kernel[]->space_time[3];kernel[]->array_part[128, 104, 32];kernel[]->latency[8, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1024, 'j': 1040, 'k': 1024}","{'i': 1024, 'j': 1040}",300,973.91,661505,0.00221,97.55%,80281600,36.41,26.75,8320,2060,208,"(8, 26, 8)","{kernel[]->space_time[3];kernel[]->array_part[128, 104, 32];kernel[]->latency[16, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,973.91,661505,0.00221,97.55%,80281600,36.41,26.75,8320,2720,208,"(52, 4, 8)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 32];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,973.91,661505,0.00221,97.55%,80281600,36.41,26.75,8320,3340,416,"(26, 16, 4)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 32];kernel[]->latency[4, 8];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,973.91,661505,0.00221,97.55%,80281600,36.41,26.75,8320,2060,208,"(26, 8, 8)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 32];kernel[]->latency[4, 16];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,973.91,661505,0.00221,97.55%,80281600,36.41,26.75,8320,3430,416,"(13, 32, 4)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 32];kernel[]->latency[8, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1040, 'j': 1024, 'k': 1024}","{'i': 1040, 'j': 1024}",300,973.91,661505,0.00221,97.55%,80281600,36.41,26.75,8320,1910,208,"(13, 16, 8)","{kernel[]->space_time[3];kernel[]->array_part[104, 128, 32];kernel[]->latency[8, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1060, 'j': 1024, 'k': 1024}","{'i': 1060, 'j': 1024}",300,973.81,661569,0.00221,95.70%,81018880,36.74,26.51,8480,2770,212,"(53, 4, 8)","{kernel[]->space_time[3];kernel[]->array_part[106, 128, 32];kernel[]->latency[2, 32];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,973.67,661667,0.00221,94.35%,42599232,19.31,50.41,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[344, 175, 16];kernel[]->latency[8, 35];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,973.67,661667,0.00221,94.35%,42599232,19.31,50.41,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[175, 344, 16];kernel[]->latency[35, 8];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,973.66,661673,0.00221,94.35%,42820416,19.41,50.15,8600,3740,430,"(10, 43, 4)","{kernel[]->space_time[3];kernel[]->array_part[350, 172, 16];kernel[]->latency[35, 4];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1050, 'j': 1032, 'k': 1024}","{'i': 1050, 'j': 1032}",300,973.66,661673,0.00221,94.35%,42820416,19.41,50.15,8600,2515,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[350, 172, 16];kernel[]->latency[70, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,973.66,661673,0.00221,94.35%,42820416,19.41,50.15,8600,3740,430,"(43, 10, 4)","{kernel[]->space_time[3];kernel[]->array_part[172, 350, 16];kernel[]->latency[4, 35];kernel[]->simd[4]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1050, 'k': 1024}","{'i': 1032, 'j': 1050}",300,973.66,661673,0.00221,94.35%,42820416,19.41,50.15,8600,2515,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 350, 16];kernel[]->latency[4, 70];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1035, 'j': 1032, 'k': 1024}","{'i': 1035, 'j': 1032}",300,973.45,661816,0.00221,94.33%,42389856,19.22,50.66,8600,3115,215,"(5, 43, 8)","{kernel[]->space_time[3];kernel[]->array_part[345, 172, 512];kernel[]->latency[69, 4];kernel[]->simd[8]}"
kernel3_2_1,latency,"{'i': 1032, 'j': 1035, 'k': 1024}","{'i': 1032, 'j': 1035}",300,973.45,661816,0.00221,94.33%,42389856,19.22,50.66,8600,3115,215,"(43, 5, 8)","{kernel[]->space_time[3];kernel[]->array_part[172, 345, 512];kernel[]->latency[4, 69];kernel[]->simd[8]}"
